EQID,Mw,SoF,Dip,RJB,VS30,PGV_geo
108,4.1,N,69.0,27.58314617,304.0,0.274123093
475,4.1,N,40.0,75.52818371,390.0,0.04168182
484,4.0,S,78.0,102.4324119,362.0,0.017515166
575,4.2,S,52.0,171.2348282,429.0,0.018623503
534,4.4,N,70.0,143.956879,301.0,0.042481573
210,3.8,N,39.0,18.52828233,229.0,0.181182438
597,4.1,S,58.0,12.75802351,292.0,0.277218498
8890,4.2,N,53.0,29.0,328.0,0.165470409
8486,4.3,S,87.0,139.0,978.0,0.008987355
496,4.1,N,88.0,81.23845061,521.0,0.012504394
262,4.0,N,58.0,43.11967288,402.0,0.073804432
277,4.2,S,67.0,84.71839639,323.0,0.077399626
381,4.0,N,38.0,116.4485839,460.0,0.011413152
341,4.2,S,75.0,71.74768239,483.0,0.025548265
547,4.4,S,82.0,63.68294622,445.0,0.022671164
445,4.1,S,66.0,73.1563523,238.0,0.012915631
572,4.0,S,62.0,111.5283551,460.0,0.025783809
563,4.2,S,74.0,99.62980077,398.0,0.031292088
174,3.7,S,77.0,46.36374049,545.0,0.041838184
584,4.1,S,88.0,76.59825269,654.0,0.005334156
495,4.4,S,54.0,155.4924684,237.0,0.025720246
436,4.1,N,49.0,62.26538596,313.0,0.040544057
275,4.0,S,90.0,48.1380386,320.0,0.025708119
233,4.3,S,54.0,77.34355934,1141.0,0.035846648
332,4.2,S,81.0,194.8884234,618.0,0.001924671
616,4.3,S,84.0,82.16124199,827.0,0.039498295
425,4.0,S,83.0,23.37739535,219.0,0.136285611
262,4.0,N,58.0,81.14639005,251.0,0.034467378
241,3.9,N,69.0,86.07540868,310.0,0.012690448
382,4.1,S,83.0,43.41678453,361.0,0.015304837
425,4.0,S,83.0,60.89057545,580.0,0.022082746
512,4.1,N,52.0,48.80872752,805.0,0.045175086
210,3.8,N,39.0,29.5390473,277.0,0.065318632
720,4.1,N,55.0,52.29354233,414.0,0.051034215
318,4.1,N,23.0,26.58586215,366.0,0.48114827
256,4.2,S,85.0,74.87642623,709.0,0.01781567
499,4.2,N,26.0,127.2222964,549.0,0.017768025
493,4.0,N,65.0,90.91538426,282.0,0.042234679
250,4.0,N,43.0,46.75507905,484.0,0.043938352
141,4.0,S,48.0,72.02783987,469.0,0.033671089
475,4.1,N,40.0,49.86679126,618.0,0.088012382
287,3.6,S,53.0,14.65910608,599.0,0.11059011
8757,3.9,S,90.0,43.0,293.0,0.078729132
681,4.4,S,72.0,116.6368787,384.0,0.037253511
394,4.3,S,47.0,178.3140643,145.0,0.028279515
9248,4.4,S,77.0,137.0,373.0,0.016515958
342,4.0,S,86.0,96.93623151,660.0,0.012147457
575,4.2,S,52.0,183.5182446,314.0,0.008634359
478,4.3,N,39.0,94.12815857,307.0,0.051788737
249,3.9,N,48.0,70.46864492,286.0,0.015199195
207,4.0,S,56.0,16.43810143,414.0,0.401732891
518,4.3,N,74.0,88.60993872,599.0,0.015727155
650,4.0,N,55.0,76.42824118,271.0,0.037673121
254,4.3,S,85.0,52.6443449,403.0,0.037399304
229,4.0,N,41.0,162.7160318,324.0,0.012919735
554,4.0,S,62.0,73.71680401,519.0,0.01294513
742,4.1,N,15.0,80.4005978,507.0,0.006632706
8872,4.3,S,78.0,61.0,284.0,0.03562973
95,4.3,S,89.0,43.11093387,270.0,0.450993649
249,3.9,N,48.0,50.53725987,468.0,0.034477361
146,3.8,S,61.0,59.87304146,815.0,0.029080658
432,4.0,N,41.0,88.47172391,549.0,0.012997966
8924,3.7,N,60.0,35.0,407.0,0.211155482
384,3.9,S,74.0,61.65968986,270.0,0.019175299
250,4.0,N,43.0,42.09739235,599.0,0.024425464
535,4.1,N,63.0,71.62968434,372.0,0.04892751
395,4.2,N,35.0,162.2958504,462.0,0.022999944
530,4.0,N,55.0,55.7929635,393.0,0.021216828
611,4.2,S,90.0,91.56255413,660.0,0.012236098
144,3.8,S,74.0,112.1157211,391.0,0.020153842
249,3.9,N,48.0,158.4092242,387.0,0.003079453
575,4.2,S,52.0,91.36563737,286.0,0.066298198
139,3.7,S,68.0,35.06346986,758.0,0.032092016
173,4.3,R,64.0,94.44038795,271.0,0.028594793
478,4.3,N,39.0,48.74072384,694.0,0.02678813
355,4.2,S,85.0,66.33507547,145.0,0.071712137
650,4.0,N,55.0,83.4404587,533.0,0.015394912
736,4.0,N,55.0,61.78730979,745.0,0.075462026
575,4.2,S,52.0,88.5948813,459.0,0.023235369
349,4.0,S,47.0,50.83170155,145.0,0.113772579
209,4.2,S,68.0,121.1272049,284.0,0.03505272
139,3.7,S,68.0,141.6311757,660.0,0.00297694
621,4.2,S,84.0,111.9009186,654.0,0.005447944
484,4.0,S,78.0,134.7914079,885.0,0.003927475
8456,4.4,S,86.0,61.0,1072.0,0.028587001
91,4.1,S,62.0,53.41642652,270.0,0.071336307
487,4.3,S,81.0,45.37667147,248.0,0.747780648
8455,4.0,N,45.0,101.0,1005.0,0.017826661
597,4.1,S,58.0,96.10052985,771.0,0.01665588
338,4.3,N,39.0,101.1472333,324.0,0.022199431
616,4.3,S,84.0,38.91884066,229.0,0.341636489
403,4.4,N,35.0,58.76206677,1323.0,0.018673771
259,4.2,S,89.0,73.94750846,214.0,0.032490414
9247,4.4,N,40.0,151.0,445.0,0.036474201
8827,4.3,S,71.0,15.0,545.0,0.139153581
8917,4.4,S,88.0,79.0,303.0,0.034571857
515,4.1,N,82.0,48.68210031,549.0,0.192625091
723,4.1,N,54.0,58.70620032,695.0,0.025363278
464,3.8,S,87.0,155.0998533,390.0,0.010993844
188,4.3,S,77.0,44.24754667,483.0,0.068906775
383,4.1,N,19.0,38.66844016,270.0,0.104510664
570,4.2,S,75.0,89.86824445,444.0,0.147502329
8933,4.2,S,82.0,65.0,225.0,0.075858974
430,4.2,N,43.0,164.0348521,460.0,0.024582789
8795,3.8,N,70.0,112.0,225.0,0.084776495
701,4.2,N,55.0,79.611235,468.0,0.035309956
478,4.3,N,39.0,120.4981236,301.0,0.045960845
150,3.7,R,67.0,140.4933432,421.0,0.012134691
8897,3.8,S,70.0,119.0,343.0,0.021217094
497,4.2,S,74.0,62.53858958,663.0,0.010819106
703,4.0,N,55.0,66.23457272,771.0,0.023381006
187,4.3,N,59.0,198.1299551,361.0,0.010283239
588,4.3,S,68.0,66.90712417,329.0,0.024642715
422,4.0,S,55.0,79.30547454,315.0,0.044532616
616,4.3,S,84.0,156.7480425,403.0,0.037062848
422,4.0,S,55.0,28.00348627,671.0,0.380466156
453,4.4,S,69.0,37.02847532,362.0,0.581248694
334,3.7,S,86.0,145.2627269,579.0,0.000896308
274,3.7,S,39.0,92.17860866,501.0,0.005823653
498,4.2,S,72.0,18.54978349,771.0,0.104450377
723,4.1,N,54.0,88.90655983,948.0,0.024459553
8917,4.4,S,88.0,96.0,365.0,0.062688654
736,4.0,N,55.0,66.11696477,307.0,0.049157258
395,4.2,N,35.0,168.6084403,337.0,0.013675814
456,4.0,N,33.0,64.47249077,286.0,0.227672726
334,3.7,S,86.0,189.0259319,875.0,0.001796622
711,4.0,N,55.0,44.09890589,415.0,0.056069983
471,4.1,S,76.0,117.1830502,305.0,0.017955111
210,3.8,N,39.0,75.45365234,412.0,0.023739902
206,4.0,S,90.0,29.23723814,403.0,0.2004738
662,4.3,N,27.0,35.66665964,745.0,0.079055486
427,4.1,S,75.0,56.06009234,393.0,0.029240314
575,4.2,S,52.0,172.3648097,488.0,0.024671106
248,3.9,S,37.0,76.96898832,249.0,0.026369106
656,4.1,S,59.0,124.4994451,731.0,0.020844305
8793,4.2,N,46.0,24.0,391.0,0.51105415
600,4.4,S,74.0,112.498207,875.0,0.019278428
404,3.9,N,37.0,69.53530632,696.0,0.00836442
470,4.0,S,69.0,143.4156298,324.0,0.023868851
90,4.4,S,87.0,56.15711499,459.0,0.053811114
464,3.8,S,87.0,152.4909173,715.0,0.00886882
243,3.9,S,62.0,104.4751765,304.0,0.006951537
493,4.0,N,65.0,48.55464904,459.0,0.045792484
467,4.0,N,36.0,21.22546935,747.0,0.081683805
616,4.3,S,84.0,94.8238672,745.0,0.090061559
194,4.1,S,90.0,119.4819366,429.0,0.014876015
584,4.1,S,88.0,35.26461888,481.0,0.051149707
187,4.3,N,59.0,185.9963322,317.0,0.038143126
334,3.7,S,86.0,156.1247395,463.0,0.017825986
214,3.9,R,74.0,118.9687614,294.0,0.009718381
519,4.1,S,85.0,74.46200777,445.0,0.023168451
475,4.1,N,40.0,130.3508096,731.0,0.02539677
587,4.0,S,86.0,152.4780468,403.0,0.006981822
9234,4.3,N,62.0,126.0,460.0,0.0194566
718,4.1,N,55.0,35.70415565,1141.0,0.201363878
155,4.0,N,62.0,110.6114153,348.0,0.059064993
8455,4.0,N,45.0,68.0,328.0,0.018331359
485,4.1,N,43.0,66.59737533,307.0,0.032630664
734,4.0,S,80.0,101.1326642,337.0,0.015538711
701,4.2,N,55.0,66.84402311,369.0,0.043085094
616,4.3,S,84.0,89.56959866,695.0,0.034322097
167,3.7,S,38.0,131.0899236,361.0,0.004454206
734,4.0,S,80.0,58.33443456,372.0,0.068099556
296,4.3,S,78.0,33.89360804,362.0,0.744975664
414,4.1,S,66.0,66.65332434,894.0,0.023486843
460,4.1,N,81.0,166.8663257,145.0,0.049281401
166,3.5,S,81.0,101.6387231,671.0,0.009261393
210,3.8,N,39.0,35.97297479,488.0,0.056489293
512,4.1,N,52.0,88.39957007,236.0,0.016329249
670,4.0,S,88.0,90.51348879,376.0,0.011217013
411,4.0,S,51.0,76.55763002,745.0,0.037893994
261,3.9,N,66.0,93.60520035,555.0,0.035489351
491,4.4,R,62.0,119.1809336,393.0,0.008087238
436,4.1,N,49.0,88.43653256,223.0,0.085284867
535,4.1,N,63.0,85.36385777,282.0,0.033741239
9097,4.3,R,26.0,58.0,305.0,0.092292029
233,4.3,S,54.0,71.99414721,460.0,0.0292563
495,4.4,S,54.0,189.3458449,487.0,0.008580655
728,4.1,N,55.0,61.96507506,630.0,0.022833752
408,4.2,N,59.0,163.8638875,313.0,0.008008108
8825,4.3,S,70.0,101.0,224.0,0.082947535
242,4.2,N,40.0,24.98851581,375.0,0.257362179
474,4.4,N,41.0,96.15836312,836.0,0.046697591
433,4.2,N,55.0,53.62754611,219.0,0.049451481
461,4.0,S,64.0,45.96451457,338.0,0.030888144
8456,4.4,S,86.0,95.0,499.0,0.026818534
736,4.0,N,55.0,142.041174,558.0,0.004991288
8457,4.2,S,69.0,87.0,630.0,0.022573915
571,4.0,S,62.0,67.24414313,336.0,0.052204437
624,4.2,S,82.0,111.1718935,415.0,0.031040708
494,4.0,S,54.0,135.5365996,532.0,0.007326976
650,4.0,N,55.0,97.63520339,539.0,0.010266576
505,4.2,R,90.0,70.87416966,348.0,0.018449581
8825,4.3,S,70.0,85.0,192.0,0.211155548
611,4.2,S,90.0,79.94605295,481.0,0.028769528
571,4.0,S,62.0,83.74340649,193.0,0.041641538
91,4.1,S,62.0,51.37135947,249.0,0.073312465
392,4.1,N,37.0,88.66793113,369.0,0.014215473
57,4.3,R,85.0,67.5355139,301.0,0.103859931
154,3.8,S,78.0,56.24829578,483.0,0.008429496
337,4.3,N,41.0,155.8990405,948.0,0.007753315
241,3.9,N,69.0,129.5016222,567.0,0.003033954
229,4.0,N,41.0,186.9463892,683.0,0.005830698
230,4.2,S,59.0,26.48073272,219.0,0.399431346
720,4.1,N,55.0,86.17814429,894.0,0.01295999
8933,4.2,S,82.0,61.0,288.0,0.118052389
8744,4.0,S,63.0,107.0,429.0,0.006993849
8521,4.0,S,75.0,72.0,747.0,0.008237755
599,4.1,S,90.0,74.25307384,329.0,0.008322511
8554,4.1,N,32.0,55.0,732.0,0.015525745
349,4.0,S,47.0,69.98773574,460.0,0.024143476
498,4.2,S,72.0,10.86766291,171.0,0.213410423
306,4.0,N,36.0,51.68774336,393.0,0.04446269
673,4.2,S,76.0,128.5688816,322.0,0.04523969
441,4.0,N,18.0,93.28967913,314.0,0.080821136
292,4.3,S,60.0,59.76733461,273.0,0.053569801
495,4.4,S,54.0,48.22648192,436.0,0.093809515
735,4.2,S,87.0,88.41234147,771.0,0.130019285
316,4.1,S,44.0,148.0877512,229.0,0.015372848
481,4.1,S,72.0,90.92688582,618.0,0.0221904
395,4.2,N,35.0,148.2288621,477.0,0.007861106
697,4.0,N,55.0,77.95338667,205.0,0.038905268
738,4.0,S,76.0,109.6160679,429.0,0.017202579
575,4.2,S,52.0,91.8752267,171.0,0.032657348
8868,3.8,N,45.0,53.0,694.0,0.011358294
283,4.2,S,69.0,58.87281416,1076.0,0.011613329
414,4.1,S,66.0,56.67020851,393.0,0.012212319
9248,4.4,S,77.0,48.0,528.0,0.088558923
8455,4.0,N,45.0,102.0,145.0,0.031754408
77,4.4,S,57.0,136.9736857,314.0,0.038347071
302,4.4,N,51.0,98.94715743,329.0,0.01714514
342,4.0,S,86.0,41.28885058,543.0,0.075132329
424,4.4,N,32.0,36.3423717,948.0,0.066862948
395,4.2,N,35.0,177.6573939,313.0,0.015773325
337,4.3,N,41.0,101.2719356,278.0,0.031463952
657,4.2,S,76.0,26.26837197,1076.0,0.064075166
742,4.1,N,15.0,67.88461225,367.0,0.026692533
328,4.4,N,44.0,150.7256558,875.0,0.007768044
369,4.2,S,69.0,69.66816144,460.0,0.02379283
203,3.9,N,87.0,87.43169347,683.0,0.013392843
575,4.2,S,52.0,82.11194164,361.0,0.038742115
259,4.2,S,89.0,54.47454561,403.0,0.040771025
57,4.3,R,85.0,70.41252581,459.0,0.043230525
624,4.2,S,82.0,98.77230931,271.0,0.051472688
602,4.1,N,25.0,165.3275995,249.0,0.033362255
249,3.9,N,48.0,128.9391037,1323.0,0.002755104
409,3.9,N,58.0,58.874271,393.0,0.012332657
294,4.3,S,73.0,44.44146492,307.0,0.158908514
8553,4.2,S,88.0,69.0,280.0,0.039902292
168,3.5,R,81.0,63.49815179,629.0,0.015409166
614,4.4,N,63.0,69.94941419,273.0,0.160849102
554,4.0,S,62.0,25.83901757,501.0,0.105255761
736,4.0,N,55.0,140.6934603,273.0,0.011410515
415,4.3,N,67.0,103.3285508,369.0,0.015965762
481,4.1,S,72.0,42.39958061,583.0,0.027745064
171,4.1,R,60.0,91.16370212,457.0,0.018452776
673,4.2,S,76.0,136.0395227,323.0,0.02068928
359,3.8,N,49.0,76.3095075,361.0,0.026705549
598,4.3,S,89.0,196.8580795,709.0,0.013509172
704,4.0,N,55.0,87.4213812,340.0,0.010886105
547,4.4,S,82.0,43.44076723,393.0,0.070406157
8933,4.2,S,82.0,119.0,430.0,0.046937341
487,4.3,S,81.0,74.20097442,393.0,0.030505925
573,4.1,S,66.0,91.32163458,223.0,0.011033022
8824,4.2,S,73.0,28.0,183.0,0.326226794
575,4.2,S,52.0,87.91706925,196.0,0.033146462
453,4.4,S,69.0,198.6532295,382.0,0.034984285
359,3.8,N,49.0,160.8340013,391.0,0.004730923
141,4.0,S,48.0,115.6754422,501.0,0.008264292
392,4.1,N,37.0,55.46911126,894.0,0.016770503
95,4.3,S,89.0,42.36443761,468.0,0.224793954
555,4.0,N,50.0,52.61271022,294.0,0.005850465
493,4.0,N,65.0,38.04453569,1862.0,0.051780808
283,4.2,S,69.0,86.13114312,450.0,0.007085427
624,4.2,S,82.0,103.8978409,324.0,0.029828309
369,4.2,S,69.0,76.15591007,313.0,0.027252935
554,4.0,S,62.0,86.21678058,499.0,0.019111977
560,4.1,S,80.0,107.6593134,361.0,0.028137431
77,4.4,S,57.0,88.12781152,412.0,0.144917798
420,4.4,N,48.0,79.08002142,271.0,0.038535438
571,4.0,S,62.0,125.2188341,207.0,0.007714946
736,4.0,N,55.0,79.29929733,207.0,0.035622605
453,4.4,S,69.0,149.9349567,237.0,0.063098551
502,4.0,S,86.0,110.4767997,441.0,0.023412514
8795,3.8,N,70.0,58.0,330.0,0.059925923
513,4.2,S,66.0,50.31319954,462.0,0.110940651
443,4.1,N,45.0,78.63867696,580.0,0.029795766
8824,4.2,S,73.0,51.0,401.0,0.057097228
9247,4.4,N,40.0,122.0,523.0,0.082041729
306,4.0,N,36.0,76.18904992,234.0,0.096614338
609,4.0,N,51.0,94.45504765,205.0,0.042954253
369,4.2,S,69.0,67.22198515,414.0,0.033553727
589,4.2,S,80.0,198.0186655,426.0,0.005976472
176,3.9,S,68.0,31.27083935,481.0,0.278955051
704,4.0,N,55.0,85.44341212,694.0,0.01022083
382,4.1,S,83.0,74.50082287,1141.0,0.020236391
572,4.0,S,62.0,142.876845,330.0,0.028130339
9222,4.4,S,78.0,132.0,445.0,0.0116905
82,4.4,R,77.0,60.72399842,946.0,0.100996871
554,4.0,S,62.0,118.8918712,618.0,0.004371676
8820,4.2,S,89.0,107.0,468.0,0.032349521
9135,4.2,S,82.0,91.0,426.0,0.020288475
449,4.0,S,70.0,100.0705515,284.0,0.006619942
370,4.0,N,43.0,74.21312786,459.0,0.011063375
588,4.3,S,68.0,42.02338823,907.0,0.036819518
561,4.2,S,76.0,55.71167543,663.0,0.018004733
8920,4.1,R,52.0,79.0,380.0,0.016186447
357,3.9,S,58.0,0.291965559,541.0,4.114059857
660,3.9,S,79.0,147.6616434,205.0,0.013028633
359,3.8,N,49.0,18.25206527,292.0,0.170891756
442,3.8,S,53.0,131.852734,448.0,0.011083932
405,3.7,N,44.0,91.47138266,1080.0,0.006327573
575,4.2,S,52.0,42.15012545,558.0,0.179341572
393,4.1,N,37.0,68.71029915,696.0,0.009300509
516,4.1,N,28.0,49.47084827,567.0,0.01933746
242,4.2,N,40.0,184.6911926,462.0,0.006902742
673,4.2,S,76.0,140.1169148,595.0,0.020985542
596,4.3,S,67.0,151.4983107,543.0,0.009290305
703,4.0,N,55.0,54.10223204,415.0,0.04196405
559,4.4,S,88.0,175.9721851,196.0,0.021933959
502,4.0,S,86.0,124.1503393,639.0,0.005592479
349,4.0,S,47.0,45.94259119,273.0,0.033392876
560,4.1,S,80.0,173.3530585,382.0,0.017790257
470,4.0,S,69.0,77.14148358,875.0,0.015671426
375,3.9,S,71.0,92.07621054,1141.0,0.020102752
475,4.1,N,40.0,102.9503872,377.0,0.04159993
383,4.1,N,19.0,82.31179903,1141.0,0.028428579
596,4.3,S,67.0,77.27964755,660.0,0.018245083
362,4.3,N,55.0,185.1865462,555.0,0.008871388
245,4.1,S,85.0,63.47947475,314.0,0.020969249
523,4.3,N,74.0,2.878694336,303.0,1.768314756
559,4.4,S,88.0,73.22574669,608.0,0.030564033
359,3.8,N,49.0,110.2379858,369.0,0.022449395
8813,4.3,S,79.0,132.0,804.0,0.019782402
519,4.1,S,85.0,146.5463445,305.0,0.023462657
179,4.2,R,52.0,191.8039857,1380.0,0.002891502
288,3.8,N,52.0,39.35232978,477.0,0.023310596
277,4.2,S,67.0,64.28812015,884.0,0.035636456
243,3.9,S,62.0,148.8951077,555.0,0.002624288
682,4.2,S,88.0,52.5336653,555.0,0.004479045
217,3.7,R,41.0,100.6698777,422.0,0.017230334
316,4.1,S,44.0,144.1508706,313.0,0.014218768
229,4.0,N,41.0,104.0332331,488.0,0.039665069
707,4.2,N,55.0,68.23029102,415.0,0.019373764
362,4.3,N,55.0,192.948692,429.0,0.009176553
569,4.1,S,54.0,79.99373981,361.0,0.02417503
220,4.0,S,81.0,74.67413963,271.0,0.021734672
8917,4.4,S,88.0,144.0,410.0,0.022956721
596,4.3,S,67.0,141.3240725,469.0,0.011199299
493,4.0,N,65.0,55.36043354,247.0,0.032566099
8738,4.1,N,52.0,30.0,219.0,0.150860774
305,4.0,N,38.0,72.78853796,238.0,0.038974164
248,3.9,S,37.0,98.33810564,558.0,0.015693809
256,4.2,S,85.0,189.3675486,639.0,0.008753415
243,3.9,S,62.0,115.7849008,223.0,0.030947056
258,4.2,N,33.0,24.28855569,372.0,1.537882123
193,4.2,S,85.0,31.22019385,315.0,0.303341655
350,4.0,N,39.0,115.6588811,330.0,0.020811928
201,4.1,S,90.0,145.4530348,709.0,0.002649304
333,4.4,S,77.0,85.64997937,481.0,0.005766685
106,4.2,N,66.0,139.6384731,370.0,0.107814217
210,3.8,N,39.0,64.46268765,215.0,0.010942747
458,4.3,N,43.0,94.90108542,285.0,0.041395595
390,4.2,N,55.0,144.2387356,271.0,0.003813421
616,4.3,S,84.0,123.4845032,207.0,0.048212734
401,4.3,N,39.0,54.78918161,694.0,0.018174092
155,4.0,N,62.0,153.2099705,430.0,0.006919153
374,4.2,S,60.0,37.96484925,328.0,0.092655664
242,4.2,N,40.0,107.6555334,247.0,0.052775179
535,4.1,N,63.0,191.8979673,207.0,0.0104176
470,4.0,S,69.0,46.21443034,361.0,0.016466843
296,4.3,S,78.0,156.4595988,265.0,0.062581205
8484,4.2,N,69.0,88.0,324.0,0.021224753
8785,4.3,S,69.0,79.0,145.0,0.142952326
471,4.1,S,76.0,165.5922891,597.0,0.014341668
8897,3.8,S,70.0,110.0,314.0,0.014544788
425,4.0,S,83.0,26.99676885,747.0,0.066190416
9247,4.4,N,40.0,83.0,390.0,0.064128144
590,4.4,S,67.0,126.1265936,416.0,0.025871481
493,4.0,N,65.0,126.4658318,593.0,0.012923253
333,4.4,S,77.0,107.1504247,731.0,0.0142567
390,4.2,N,55.0,78.83949388,986.0,0.012786333
485,4.1,N,43.0,86.28943748,229.0,0.044385836
427,4.1,S,75.0,56.13165135,278.0,0.012371876
734,4.0,S,80.0,92.91926768,466.0,0.017651987
280,4.2,R,57.0,3.42625607,196.0,3.34834252
8794,4.3,N,63.0,147.0,873.0,0.031711362
693,4.0,N,55.0,62.46398869,298.0,0.04437831
621,4.2,S,84.0,184.1745408,709.0,0.010366808
487,4.3,S,81.0,163.6213525,462.0,0.032121516
493,4.0,N,65.0,27.58392779,314.0,0.068230352
407,3.9,S,79.0,146.4712831,441.0,0.021103361
8820,4.2,S,89.0,83.0,293.0,0.080841838
498,4.2,S,72.0,93.1297498,307.0,0.093867212
597,4.1,S,58.0,90.57711221,286.0,0.04875427
547,4.4,S,82.0,77.66579663,338.0,0.019015424
258,4.2,N,33.0,55.60697908,1323.0,0.090885711
8438,4.0,N,46.0,69.0,328.0,0.01155631
575,4.2,S,52.0,175.6837901,483.0,0.013294838
8484,4.2,N,69.0,90.0,232.0,0.068651646
277,4.2,S,67.0,76.75165514,279.0,0.083642911
486,4.0,R,66.0,60.11852696,393.0,0.009848969
476,4.3,S,76.0,62.98203508,558.0,0.017320511
350,4.0,N,39.0,67.26499399,304.0,0.043357357
476,4.3,S,76.0,98.00090163,310.0,0.022247335
533,4.2,N,37.0,72.82936838,894.0,0.010541338
359,3.8,N,49.0,150.6752907,265.0,0.021558551
586,4.3,S,83.0,176.6066828,340.0,0.006977062
8456,4.4,S,86.0,114.0,340.0,0.030836571
624,4.2,S,82.0,34.15300369,430.0,0.12972068
249,3.9,N,48.0,61.66009083,459.0,0.060564135
219,4.2,N,44.0,94.8518175,462.0,0.017558439
460,4.1,N,81.0,173.921308,277.0,0.027946467
9228,4.0,S,65.0,146.0,555.0,0.007212923
497,4.2,S,74.0,111.5548374,315.0,0.010895685
9097,4.3,R,26.0,78.0,445.0,0.01793701
375,3.9,S,71.0,96.47042082,270.0,0.021262132
619,4.0,S,79.0,83.47730532,875.0,0.026685243
8827,4.3,S,71.0,12.0,317.0,0.354286297
359,3.8,N,49.0,94.33865925,328.0,0.024168116
277,4.2,S,67.0,18.04885949,229.0,0.699152627
464,3.8,S,87.0,90.49746287,469.0,0.029552165
288,3.8,N,52.0,131.1145844,236.0,0.007615249
442,3.8,S,53.0,66.23594764,293.0,0.024034372
306,4.0,N,36.0,76.27619405,630.0,0.021315651
150,3.7,R,67.0,130.5458053,338.0,0.008519621
9247,4.4,N,40.0,102.0,428.0,0.105428435
516,4.1,N,28.0,47.53223973,549.0,0.047410812
9232,4.1,S,64.0,60.0,1380.0,0.011911971
320,3.9,N,31.0,49.66243025,387.0,0.023746809
328,4.4,N,44.0,148.0987244,836.0,0.011373054
732,3.9,N,70.0,53.80753641,860.0,0.018866379
503,4.0,N,50.0,115.5029387,523.0,0.015987411
552,4.1,S,79.0,139.5904002,305.0,0.038459336
585,4.0,S,83.0,80.6845585,329.0,0.007208152
328,4.4,N,44.0,145.9513292,414.0,0.015196719
570,4.2,S,75.0,156.1015511,683.0,0.041627195
373,3.9,N,39.0,64.57512459,414.0,0.014344952
555,4.0,N,50.0,73.63456518,345.0,0.016468461
395,4.2,N,35.0,159.3024033,415.0,0.015444375
547,4.4,S,82.0,93.04856199,265.0,0.043849634
280,4.2,R,57.0,50.49683723,251.0,0.088882317
369,4.2,S,69.0,75.01063952,459.0,0.016890029
723,4.1,N,54.0,66.8909608,196.0,0.105946326
458,4.3,N,43.0,92.90815909,1080.0,0.017311586
294,4.3,S,73.0,104.5420832,229.0,0.079348083
193,4.2,S,85.0,147.4794863,555.0,0.013954836
349,4.0,S,47.0,88.64217169,271.0,0.032987411
143,3.9,S,44.0,138.1056905,815.0,0.020451302
8893,4.3,S,84.0,96.0,186.0,0.043305239
271,4.3,S,79.0,57.74356286,455.0,0.019282403
374,4.2,S,60.0,144.0336148,483.0,0.018416461
359,3.8,N,49.0,76.06667934,336.0,0.043563613
374,4.2,S,60.0,82.13165969,875.0,0.025340419
467,4.0,N,36.0,71.69356809,696.0,0.01249002
9182,4.4,S,78.0,86.0,907.0,0.010604627
317,4.0,N,28.0,135.4058789,532.0,0.009022561
274,3.7,S,39.0,55.00515651,221.0,0.032432614
742,4.1,N,15.0,48.77282148,599.0,0.034040791
362,4.3,N,55.0,188.176166,234.0,0.02976309
258,4.2,N,33.0,148.9802258,630.0,0.032878854
471,4.1,S,76.0,64.24786596,347.0,0.016816659
561,4.2,S,76.0,125.2692444,444.0,0.009756657
359,3.8,N,49.0,69.36709799,459.0,0.012602478
503,4.0,N,50.0,96.37570004,558.0,0.013273346
8820,4.2,S,89.0,65.0,444.0,0.045657673
597,4.1,S,58.0,89.76799944,171.0,0.034211705
210,3.8,N,39.0,16.572669,410.0,0.111962344
8757,3.9,S,90.0,84.0,397.0,0.013334856
707,4.2,N,55.0,80.14004505,468.0,0.019647837
151,4.0,N,78.0,60.06922606,424.0,0.064722575
701,4.2,N,55.0,82.50958667,207.0,0.043562353
349,4.0,S,47.0,53.24522961,745.0,0.03559204
560,4.1,S,80.0,98.93162554,321.0,0.019932063
436,4.1,N,49.0,50.04222798,270.0,0.062973696
378,4.2,N,39.0,67.60129624,459.0,0.036890062
373,3.9,N,39.0,146.8891512,307.0,0.005783425
239,4.2,S,76.0,153.8255813,376.0,0.045541471
383,4.1,N,19.0,38.12333283,827.0,0.03399397
159,4.4,S,81.0,164.5047759,424.0,0.021707082
475,4.1,N,40.0,96.1878181,404.0,0.06709162
460,4.1,N,81.0,145.0675382,328.0,0.032501629
9248,4.4,S,77.0,28.0,907.0,0.120028077
8893,4.3,S,84.0,121.0,583.0,0.034248059
460,4.1,N,81.0,74.69585802,387.0,0.104873435
471,4.1,S,76.0,30.53813592,543.0,0.03572771
682,4.2,S,88.0,76.62068527,323.0,0.097100402
139,3.7,S,68.0,7.324952773,484.0,0.12470809
707,4.2,N,55.0,78.99740765,307.0,0.038042867
315,4.2,S,38.0,68.72971319,444.0,0.068518167
193,4.2,S,85.0,169.5630215,224.0,0.035694942
297,3.8,N,74.0,137.344107,659.0,0.005661169
394,4.3,S,47.0,113.5327515,371.0,0.032329472
475,4.1,N,40.0,67.71353328,382.0,0.048415343
721,4.0,N,55.0,80.36156478,459.0,0.013641238
574,4.2,S,60.0,91.39412326,468.0,0.064838543
53,4.1,S,87.0,99.3310847,348.0,0.099674024
728,4.1,N,55.0,68.23562014,745.0,0.078954531
461,4.0,S,64.0,87.89793642,472.0,0.007393367
302,4.4,N,51.0,197.8768004,978.0,0.003820126
